101
98.8688
100.692
112.302
121.663
139.699
133.6
130.98
155.772
159.902
182.848
210.495
247.103
332.978
367.075
297.059
277.765
320.429
340.117
343.692
438.284
528.846
556.797
669.689
745.355
830.475
744.69
736.737
681.732
836.826
950.098
1047.14
1154.92
1400.25
1332.96
1244.27
1193.82
1594.63
1498.4
1461.87
1238.21
1260.38
1276.4
1295.38
1365.91
1335.74
1184.01
1344.23
1291.17
1275.3
1349.27
1569.92
1402.25
1593.6
1625.3
1639.33
1600.31
1796.89
1881.87
2050.73
2420.41
2193.8
2500.61
2510.72
2585.06
2537.9
2885.8
2870.89
3450.25
3544.65
3304.61
3805.04
3576.56
4395.75
4612.88
4653.24
4469.08
4602.02
5683.18
6091.64
6682.68
6287.15
5344.35
6093.94
5830.54
6266.41
7196.56
7121.01
6776.06
6711.47
7580.24
9452.67
9879.36
10478.6
10193.6
10590.4
12065.9
11508.8
13211.1
15011.4
